File Name                     	['་འི་  ', '་འི་_original']	['་ས་   ', '་ས་_original']	['་ར་   ', '་ར་_original']	['་འི།  ', '་འི།_original']	['་ས།   ', '་ས།_original']	['་ར།   ', '་ར།_original']
TM0033-bo.txt                 	['0     ', '0     ']	['60    ', '60    ']	['50    ', '50    ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMG2AK_LH-bo.txt              	['0     ', '0     ']	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM2C4R_LH-bo.txt              	['0     ', '0     ']	['8     ', '8     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMEYGX_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['3     ', '3     ']	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']
TM6BFF_LH-bo.txt              	['0     ', '0     ']	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM1850-bo.txt                 	['0     ', '0     ']	['9     ', '9     ']	['3     ', '3     ']	['0     ', '0     ']	['0     ', '0     ']	['2     ', '2     ']
TM2363-bo.txt                 	['0     ', '0     ']	['198   ', '198   ']	['16    ', '16    ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM3712-bo.txt                 	['0     ', '0     ']	['87    ', '87    ']	['7     ', '7     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM0GBU_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM0380-bo.txt                 	['0     ', '0     ']	['36    ', '36    ']	['7     ', '7     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMZSEN_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM0082-bo.txt                 	['132   ', '132   ']	['96    ', '96    ']	['27    ', '27    ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM2155-bo.txt                 	['0     ', '0     ']	['10    ', '10    ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMSVB7_LH-bo.txt              	['0     ', '0     ']	['11    ', '11    ']	['6     ', '6     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM4XH3_LH-bo.txt              	['0     ', '0     ']	['9     ', '9     ']	['6     ', '6     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM0256-bo.txt                 	['0     ', '0     ']	['46    ', '46    ']	['15    ', '15    ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM1332-bo.txt                 	['0     ', '0     ']	['89    ', '89    ']	['14    ', '14    ']	['0     ', '0     ']	['0     ', '0     ']	['1     ', '1     ']
TMSCFR_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMZ3J2_LH-bo.txt              	['0     ', '0     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM16WR_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMCI47_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM5C2J_LH-bo.txt              	['0     ', '0     ']	['4     ', '4     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM2989-bo.txt                 	['0     ', '0     ']	['6     ', '6     ']	['7     ', '7     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMWE7N_LH-bo.txt              	['0     ', '0     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM1117-bo.txt                 	['0     ', '0     ']	['42    ', '42    ']	['6     ', '6     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM0798-bo.txt                 	['0     ', '0     ']	['47    ', '47    ']	['40    ', '40    ']	['0     ', '0     ']	['6     ', '6     ']	['2     ', '2     ']
TM2761-bo.txt                 	['0     ', '0     ']	['17    ', '17    ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM2281-bo.txt                 	['0     ', '0     ']	['59    ', '59    ']	['21    ', '21    ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM4WPL_LH-bo.txt              	['0     ', '0     ']	['3     ', '3     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM1355-bo.txt                 	['0     ', '0     ']	['38    ', '38    ']	['24    ', '24    ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM2378-bo.txt                 	['0     ', '0     ']	['19    ', '19    ']	['1     ', '1     ']	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']
TMUU2C_LH-bo.txt              	['0     ', '0     ']	['7     ', '7     ']	['3     ', '3     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMWVF5_LH-bo.txt              	['0     ', '0     ']	['2     ', '2     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM7921-bo.txt                 	['0     ', '0     ']	['31    ', '31    ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMSNSD_LH-bo.txt              	['0     ', '0     ']	['2     ', '2     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM7000-bo.txt                 	['0     ', '0     ']	['9     ', '9     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM1613-bo.txt                 	['0     ', '0     ']	['2     ', '2     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM4KU4_LH-bo.txt              	['0     ', '0     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM1669-bo.txt                 	['0     ', '0     ']	['20    ', '20    ']	['1     ', '1     ']	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']
TM0815-bo.txt                 	['0     ', '0     ']	['93    ', '93    ']	['8     ', '8     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMWRDY_LH-bo.txt              	['0     ', '0     ']	['5     ', '5     ']	['4     ', '4     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM2382-bo.txt                 	['0     ', '0     ']	['20    ', '20    ']	['1     ', '1     ']	['0     ', '0     ']	['1     ', '1     ']	['1     ', '1     ']
TM1729-bo.txt                 	['0     ', '0     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMCGII_LH-bo.txt              	['0     ', '0     ']	['3     ', '3     ']	['2     ', '2     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']
TM2493-bo.txt                 	['0     ', '0     ']	['18    ', '18    ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMRYBD_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMY7HB_LH-bo.txt              	['0     ', '0     ']	['0     ', '0     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMUENB_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM4707-bo.txt                 	['261   ', '261   ']	['334   ', '334   ']	['136   ', '136   ']	['23    ', '23    ']	['59    ', '59    ']	['9     ', '9     ']
TMRJ16_LH-bo.txt              	['0     ', '0     ']	['7     ', '7     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM3521-bo.txt                 	['0     ', '0     ']	['71    ', '71    ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMUQA7_LH-bo.txt              	['0     ', '0     ']	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMB62_KVP-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM1874-bo.txt                 	['0     ', '0     ']	['142   ', '142   ']	['9     ', '9     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMB229_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMOF90_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM2027-bo.txt                 	['0     ', '0     ']	['11    ', '11    ']	['5     ', '5     ']	['0     ', '0     ']	['1     ', '1     ']	['1     ', '1     ']
TM5014-bo.txt                 	['0     ', '0     ']	['1     ', '1     ']	['2     ', '2     ']	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']
TM0890-bo.txt                 	['0     ', '0     ']	['57    ', '57    ']	['39    ', '39    ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMK7DZ_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM5DD4_LH-bo.txt              	['0     ', '0     ']	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM5052-bo.txt                 	['0     ', '0     ']	['14    ', '14    ']	['5     ', '5     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM4852-bo.txt                 	['0     ', '0     ']	['150   ', '150   ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM3062-bo.txt                 	['0     ', '0     ']	['14    ', '14    ']	['13    ', '13    ']	['0     ', '0     ']	['0     ', '0     ']	['1     ', '1     ']
TM3617-bo.txt                 	['0     ', '0     ']	['56    ', '56    ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMXNEO_LH-bo.txt              	['0     ', '0     ']	['7     ', '7     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM3WL5_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM4901-bo.txt                 	['0     ', '0     ']	['64    ', '64    ']	['1     ', '1     ']	['0     ', '0     ']	['13    ', '13    ']	['0     ', '0     ']
TMS3JY_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMM6JP_LH-bo.txt              	['0     ', '0     ']	['0     ', '0     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM3008-bo.txt                 	['0     ', '0     ']	['34    ', '34    ']	['19    ', '19    ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM963B_LH-bo.txt              	['0     ', '0     ']	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM0677-bo.txt                 	['0     ', '0     ']	['55    ', '55    ']	['15    ', '15    ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM0801-bo.txt                 	['0     ', '0     ']	['115   ', '115   ']	['16    ', '16    ']	['0     ', '0     ']	['2     ', '2     ']	['0     ', '0     ']
TM5PYC_LH-bo.txt              	['0     ', '0     ']	['2     ', '2     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMO7C0_LH-bo.txt              	['0     ', '0     ']	['4     ', '4     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM2999-bo.txt                 	['0     ', '0     ']	['272   ', '272   ']	['50    ', '50    ']	['0     ', '0     ']	['0     ', '0     ']	['1     ', '1     ']
TM0809-bo.txt                 	['0     ', '0     ']	['5     ', '5     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM4446-bo.txt                 	['0     ', '0     ']	['16    ', '16    ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM3084-bo.txt                 	['0     ', '0     ']	['188   ', '188   ']	['23    ', '23    ']	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']
TM4980-bo.txt                 	['0     ', '0     ']	['44    ', '44    ']	['23    ', '23    ']	['0     ', '0     ']	['1     ', '1     ']	['4     ', '4     ']
TM3835-bo.txt                 	['0     ', '0     ']	['45    ', '45    ']	['8     ', '8     ']	['0     ', '0     ']	['0     ', '0     ']	['1     ', '1     ']
TM2025-bo.txt                 	['0     ', '0     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM2764-bo.txt                 	['0     ', '0     ']	['26    ', '26    ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM2781-bo.txt                 	['0     ', '0     ']	['21    ', '21    ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMJ0FC_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMELO2_LH-bo.txt              	['0     ', '0     ']	['8     ', '8     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM846R_LH-bo.txt              	['0     ', '0     ']	['7     ', '7     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMWXFM_LH-bo.txt              	['0     ', '0     ']	['7     ', '7     ']	['3     ', '3     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM0255-bo.txt                 	['0     ', '0     ']	['4     ', '4     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMYHWY_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMLQIZ_LH-bo.txt              	['0     ', '0     ']	['2     ', '2     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM1118-bo.txt                 	['0     ', '0     ']	['2     ', '2     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TML5HD_LH-bo.txt              	['0     ', '0     ']	['4     ', '4     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM0LVI_LH-bo.txt              	['0     ', '0     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM3505-bo.txt                 	['0     ', '0     ']	['47    ', '47    ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM9DCT_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMNCCT_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM684R_LH-bo.txt              	['3     ', '3     ']	['6     ', '6     ']	['8     ', '8     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMB25V_LH-bo.txt              	['0     ', '0     ']	['0     ', '0     ']	['3     ', '3     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM0020-bo.txt                 	['0     ', '0     ']	['1109  ', '1109  ']	['87    ', '87    ']	['0     ', '0     ']	['4     ', '4     ']	['1     ', '1     ']
TM3TNR_LH-bo.txt              	['0     ', '0     ']	['3     ', '3     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM0212-bo.txt                 	['0     ', '0     ']	['70    ', '70    ']	['18    ', '18    ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM07LA_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM2788-bo.txt                 	['0     ', '0     ']	['14    ', '14    ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM0008-bo.txt                 	['376   ', '376   ']	['476   ', '476   ']	['173   ', '173   ']	['0     ', '0     ']	['5     ', '5     ']	['2     ', '2     ']
TM4905-bo.txt                 	['0     ', '0     ']	['14    ', '14    ']	['0     ', '0     ']	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']
TM4M8Y_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM4NQW_LH-bo.txt              	['0     ', '0     ']	['3     ', '3     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM4878-bo.txt                 	['0     ', '0     ']	['9     ', '9     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM0491-bo.txt                 	['0     ', '0     ']	['130   ', '130   ']	['20    ', '20    ']	['0     ', '0     ']	['2     ', '2     ']	['1     ', '1     ']
TMOXSX_LH-bo.txt              	['0     ', '0     ']	['4     ', '4     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMF0XL_LH-bo.txt              	['0     ', '0     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMWE12_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['4     ', '4     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMWYU2_LH-bo.txt              	['0     ', '0     ']	['9     ', '9     ']	['6     ', '6     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
